"","SubID","Muscle","Trial","MFR","ISI CV","TQ","TQ CV"
"59","C01","TA","Trial30",12.3007778599623,0.0970585202224517,0.18245458607333,0.0133313342841084
"60","C01","TA","Trial30",11.5908944564587,0.0933942718761902,0.18284486636317,0.0147775137008379
"61","C01","TA","Trial30",13.0263139021346,0.108590001229276,0.182826620820791,0.0146982574486107
"62","C01","TA","Trial30",12.5564406214143,0.0953785681045944,0.182822875782642,0.0146592839223338
"63","C01","TA","Trial30",12.1830102580186,0.0949718704247515,0.182840255185613,0.0147485408558165
"64","C01","TA","Trial30",11.3180465379103,0.116822306579561,0.182058933398355,0.0130991501210615
"65","C01","TA","Trial30",12.1373982943322,0.0784595044333676,0.182835065851109,0.0147520104161377
"66","C01","TA","Trial30",12.7980983116933,0.0864991941172502,0.182822143901937,0.014721021159393
"67","C01","TA","Trial30",11.1192524280631,0.0891267545898381,0.182703245536398,0.0138964960270714
"68","C01","TA","Trial30",13.5269016822544,0.0998406296200872,0.182084060846026,0.0146681287356186
"69","C01","TA","Trial30",10.2782538247268,0.0918771089102175,0.182695771235631,0.0138199788454297
"70","C01","TA","Trial30",11.4332026482969,0.0999033891935042,0.182709937031623,0.0139552222935253
"71","C01","TA","Trial30",10.9440274707583,0.0945723622431858,0.182696772318554,0.0138656962234117
"72","C01","TA","Trial30",12.2734352556396,0.0897844429636086,0.182700305435566,0.0139160483011004
"73","C01","TA","Trial30",13.189287647873,0.0988816311058933,0.182714386255886,0.0140099819312122
"74","C01","TA","Trial30",12.7897132584668,0.0868580312297606,0.182696696433332,0.0138782889358961
"75","C01","TA","Trial30",11.566950940236,0.0864883211086204,0.18269838494643,0.0139079051722666
"76","C01","TA","Trial30",11.9130007485311,0.0881738750397804,0.182695455164471,0.0138526165532994
"77","C01","TA","Trial30",8.09500687204746,0.129234746111554,0.177982832121078,0.00921934411200232
"78","C01","TA","Trial30",12.6610189507035,0.098497173730364,0.182707991826254,0.0139645521483871
"79","C01","TA","Trial30",12.2199385535024,0.0870580329273952,0.182704599548453,0.0139212749942159
"80","C01","TA","Trial31",10.4093563862494,0.0933153086952971,0.16045336851972,0.0375084669130382
"81","C01","TA","Trial31",11.0635801787968,0.100552770397408,0.160424531439308,0.0374997481192767
"82","C01","TA","Trial31",10.2981567479303,0.0965360673801483,0.16042501042757,0.0374570861914192
"83","C01","TA","Trial31",9.39390194370511,0.140394037770043,0.159370779661614,0.0325243478803111
"84","C01","TA","Trial31",10.2930181293156,0.101813164064397,0.160439201554637,0.037543843262228
"85","C01","TA","Trial31",10.5204362452187,0.101233203793432,0.16044040232145,0.0375425916056632
"86","C01","TA","Trial31",11.862349684064,0.108615671165595,0.160434420859769,0.0375015914335708
"87","C01","TA","Trial31",11.6073533469449,0.115138248684078,0.160438421431956,0.0375512128272802
"88","C01","TA","Trial31",10.7754520032339,0.106141315247176,0.160462709248997,0.0375475925836945
"89","C01","TA","Trial31",11.0788436415813,0.0863591378036924,0.160435647310711,0.0374798704116496
"90","C01","TA","Trial31",9.21630004971941,0.13648744370552,0.1577934009267,0.0330420671915501
"91","C01","TA","Trial31",9.14246094550481,0.109582985210928,0.160421366786137,0.0373295527730544
"92","C01","TA","Trial31",10.0753505170345,0.0892457491231653,0.160437439689999,0.0374208221182531
"93","C01","TA","Trial31",11.3011948604365,0.0982968511832624,0.16050972216833,0.0376389909480586
"94","C01","TA","Trial31",11.0144446054158,0.106652102473395,0.160509849368571,0.03767168340359
"95","C01","TA","Trial31",10.8170419272615,0.132947205865788,0.160493105097724,0.0376258683207951
"96","C01","TA","Trial31",11.2363107218805,0.101116345474946,0.160509936100566,0.0376748886270848
"97","C01","TA","Trial31",10.0192173853785,0.0979275007730312,0.160522639793691,0.0376436654267244
"98","C01","TA","Trial31",11.3922894966263,0.123758177710747,0.160500859672478,0.037643373658057
"99","C01","TA","Trial31",10.0642649465054,0.119876495253685,0.16051044662595,0.0376398823181948
"100","C01","TA","Trial31",10.7091930030602,0.107510383194927,0.160512959117973,0.037624145592559
"101","C01","TA","Trial31",11.8528430392951,0.113851307172213,0.160502496470935,0.0376504160805247
"102","C01","TA","Trial31",10.4745839788639,0.103014936291735,0.160525157044368,0.0376645789976288
"103","C01","TA","Trial31",11.633595034388,0.0985033038888582,0.160507073714136,0.0376592193012595
"104","C01","TA","Trial31",11.0512161277908,0.0929171052386628,0.160529275529209,0.0376745602451549
"105","C01","SOL","Trial24",5.83039946608128,0.112079655324158,0.182774948955227,0.00852134911634692
"106","C01","SOL","Trial24",6.28300145986463,0.0873708820356797,0.182792773909264,0.00873032206305904
"107","C01","SOL","Trial24",5.67607969017899,0.141274784497676,0.182773125829632,0.00656185982681562
"108","C01","SOL","Trial24",7.60905264404757,0.0752238855864061,0.182787121401731,0.00865086578424247
"109","C01","SOL","Trial24",6.31332485788535,0.100358526260999,0.182784063774583,0.00865223989277639
"110","C01","SOL","Trial24",6.86687503069739,0.0769182863137031,0.182786144809335,0.00863262922362795
"111","C01","SOL","Trial24",7.68536650464985,0.12556914700028,0.182786745634694,0.0086308961364686
"112","C01","SOL","Trial24",6.33456529057329,0.0880608266486303,0.182783724314051,0.00863056168423431
"113","C01","SOL","Trial24",5.93587693711453,0.0905593762886234,0.182788177535404,0.00865218557358037
"114","C01","SOL","Trial24",5.58902084820981,0.106348878272173,0.182788167217508,0.00866671087808556
"115","C01","SOL","Trial24",5.57741557252848,0.129464792898292,0.182791922115973,0.00865878441410718
"116","C01","SOL","Trial24",7.8112335776149,0.0866340318387626,0.182791478359739,0.00871453767343462
"117","C01","SOL","Trial24",7.95376007804059,0.090438848257144,0.182789101918303,0.00869615237942289
"118","C01","SOL","Trial24",5.9171775576912,0.168888994688526,0.182947517281819,0.00720021234402696
"119","C01","SOL","Trial24",6.46133861509706,0.08777208305893,0.182791141184598,0.00868390045476215
"120","C01","SOL","Trial25",6.1924150159229,0.102877543125733,0.184190945684411,0.0130847087538415
"121","C01","SOL","Trial25",7.62159659968199,0.112413688015144,0.184182508011441,0.0130810910659638
"122","C01","SOL","Trial25",6.34691965563573,0.0924866001973624,0.184178404419901,0.0130932203379579
"123","C01","SOL","Trial25",6.21117260621423,0.122276784344699,0.184192011494935,0.0130729629161109
"124","C01","SOL","Trial25",5.65464009471401,0.107501158348636,0.184187923597002,0.0130972849275242
"125","C01","SOL","Trial25",5.75683266678917,0.125728222109941,0.184203734038766,0.0130548433431099
"126","C01","SOL","Trial25",7.09665272946548,0.084419199811293,0.184177235678659,0.0131039231440822
"127","C01","SOL","Trial25",5.99569746017633,0.0960650601099243,0.18419514490799,0.0130611181795965
"128","C01","SOL","Trial25",5.09259294813912,0.122861240739134,0.184232899131338,0.0130061886460069
"129","C01","SOL","Trial25",6.32423825585934,0.0924596228691776,0.184191152455711,0.0130799300775503
"130","C01","SOL","Trial25",7.54987680487425,0.132891146155239,0.184171829961172,0.0130964034226074
"131","C01","SOL","Trial25",7.42747339178557,0.163539424809031,0.184297890268057,0.0137117833980756
"132","C01","SOL","Trial25",7.26743122896328,0.111387478376476,0.184188552784629,0.0130714111944783
"133","C01","SOL","Trial25",6.19242424630362,0.102870446221299,0.184190509597607,0.013087613527125
"134","C01","SOL","Trial26",6.09835675658754,0.133026015737905,0.19694768673106,0.0403578719542181
"135","C01","SOL","Trial26",6.10969734311262,0.156181599369419,0.196949647543977,0.0403080994330824
"136","C01","SOL","Trial26",6.33450597014819,0.166121292833478,0.196948744540718,0.0402701146970363
"137","C01","SOL","Trial26",7.46173484331605,0.162710319531617,0.196686292547684,0.0430202335135437
"138","C01","SOL","Trial26",6.31021678050754,0.215434340473674,0.196947549655911,0.0402831856855276
"139","C01","SOL","Trial26",6.52512931240661,0.128555976979624,0.196956566531123,0.0403183772613393
"140","C01","SOL","Trial26",6.04635787259253,0.145930363634119,0.196943788157837,0.0403377973400778
"141","C01","SOL","Trial26",7.34581819831721,0.115692387236259,0.196955770955961,0.0403235297976266
"142","C01","SOL","Trial26",5.73534219128842,0.170857638950035,0.196951925720802,0.0403538638368364
"143","C01","SOL","Trial26",7.90966028424154,0.111547812416427,0.196949206966411,0.0403218284657617
"144","C01","SOL","Trial26",6.72470850784637,0.108815676550029,0.196955739960915,0.0402790655381342
"145","C01","SOL","Trial26",6.40365254461654,0.125715843998174,0.196939728954423,0.0403092369662714
"146","C01","SOL","Trial26",4.8823471210264,0.201014765602626,0.196789757052874,0.0414867378179016
"147","C01","SOL","Trial27",6.26976869890376,0.116371947812334,0.203782056637546,0.0138854692499501
"148","C01","SOL","Trial27",4.9401383117535,0.133955824768523,0.203789876887519,0.0138751325175834
"149","C01","SOL","Trial27",6.49739742087027,0.0886424273722174,0.203773493545438,0.0138676182451164
"150","C01","SOL","Trial27",7.66499394761928,0.0880795621021855,0.20377782871623,0.0138411643039181
"151","C01","SOL","Trial27",6.36095420080216,0.0875813722916895,0.203778241287703,0.0138523112243949
"152","C01","SOL","Trial27",5.99929751139692,0.0964235605955933,0.20377707525933,0.0138580452440241
"153","C01","SOL","Trial27",6.11766031839259,0.0903079025877597,0.203776430401499,0.0138827812708012
"154","C01","SOL","Trial27",7.18935784410542,0.0811059007341782,0.203780089618872,0.013869821032925
"155","C01","SOL","Trial27",7.92078998785698,0.127258223845018,0.203889298391935,0.013664001803672
"156","C01","SOL","Trial27",6.02256533103532,0.104809185828701,0.203779734970661,0.0138858344227416
"157","C01","SOL","Trial27",6.44758232950676,0.0855595094639637,0.203781266985182,0.0138760743498797
"158","C01","SOL","Trial27",5.69921762374789,0.152116546011379,0.204407498441242,0.00934872756151839
"159","C01","SOL","Trial27",6.69504489900562,0.0849853526807887,0.203781837687802,0.0138686367752354
"160","C02","TA","Trial23",16.2831123515827,0.211011948679805,0.208345981351261,0.0236071192987556
"161","C02","TA","Trial23",14.0965610796824,0.190223661202702,0.208346749003901,0.0236200660750202
"162","C02","TA","Trial23",13.9940834574359,0.160567724589617,0.20834376204267,0.0236038205663178
"163","C02","TA","Trial23",13.4820228622161,0.133070543439737,0.208342617164789,0.02359688846961
"164","C02","TA","Trial23",12.8036482955707,0.141404943546571,0.208346567973088,0.0236084782961467
"165","C02","TA","Trial23",16.6525100367309,0.150248206572951,0.208338211191693,0.0235803889819252
"166","C02","TA","Trial23",16.6298453928426,0.171377154477913,0.208340758816785,0.0235893071871637
"167","C02","TA","Trial23",14.4783725386374,0.226361156976417,0.209624854274366,0.0270880704173937
"168","C02","TA","Trial23",16.9769551041168,0.124506814176306,0.208344074042274,0.0236011537040876
"169","C02","TA","Trial23",11.0310279039173,0.285546361510209,0.208983673477147,0.0204349352610211
"170","C02","TA","Trial23",13.3279676579156,0.22421880990332,0.20834697708952,0.0236107631963596
"171","C02","TA","Trial23",15.7831809509746,0.124619428721418,0.208344073356209,0.0236028973998945
"172","C02","TA","Trial23",13.9514235712943,0.125984825558027,0.208345960955966,0.0236081576384095
"173","C02","TA","Trial23",15.6139304495371,0.112979345899668,0.208341406402658,0.0235944984699879
"174","C02","TA","Trial23",14.3550857933377,0.242090827749535,0.209432653315104,0.0269976513982489
"175","C02","TA","Trial23",17.7545864588131,0.123681643982759,0.208337237973739,0.0235769674036317
"176","C02","TA","Trial23",14.3774015788951,0.104306043017864,0.208344154931687,0.0236017142607999
"177","C02","TA","Trial23",13.9455754079927,0.196932313542846,0.208347494071951,0.0236132837368272
"178","C02","TA","Trial23",15.7230218499945,0.12029674886192,0.208264607247735,0.0232738488711524
"179","C02","TA","Trial23",17.0403380377991,0.115220305886492,0.208266012643039,0.0232834191505504
"180","C02","TA","Trial23",16.2056494618179,0.123836492186893,0.208265880715448,0.0232827961983177
"181","C02","TA","Trial23",14.6649761760091,0.112341942508789,0.208269390794578,0.0232938023754707
"182","C02","TA","Trial23",15.9694565206688,0.127163379139271,0.208265593817159,0.023281598696999
"183","C02","TA","Trial23",14.0726450133924,0.138723602634503,0.208268893497954,0.0232854959921057
"184","C02","TA","Trial23",15.2691176229965,0.104429078695979,0.208265616734072,0.0232824471574846
"185","C02","TA","Trial23",14.4933853495276,0.133543720093032,0.20826468285037,0.0232810478689745
"186","C02","TA","Trial23",16.9436938267779,0.120214841890082,0.20826268162223,0.023274463046893
"187","C02","TA","Trial23",14.3116636330208,0.0904712277556068,0.208268125051871,0.023295353258675
"188","C02","TA","Trial23",18.8389681740195,0.128827673762228,0.20826461409035,0.0232744946313139
"189","C02","TA","Trial23",16.138829910703,0.0954788990142276,0.208265582708705,0.0232758598140591
"190","C02","TA","Trial23",17.5824990498036,0.127945127367186,0.208264977179698,0.0232739913699099
"191","C02","TA","Trial23",13.7515019650893,0.184293093014052,0.208267542527494,0.0232938878290864
"192","C02","TA","Trial23",14.5162308763161,0.130600439443259,0.208265191473126,0.0232770880183084
"193","C02","TA","Trial23",13.6498747085733,0.0978138567574039,0.20826540668028,0.0232768814573353
"194","C02","TA","Trial23",17.9382089681174,0.120685634127401,0.208265254883459,0.0232776260404438
"195","C02","TA","Trial23",14.8623920324564,0.183889254148361,0.2088942629051,0.0203814748636213
"196","C02","TA","Trial24",15.0361382287487,0.109980938032634,0.212340977216583,0.0141851275437903
"197","C02","TA","Trial24",11.3108292929277,0.246721043907938,0.21144706441786,0.00828250582429229
"198","C02","TA","Trial24",11.6451336367308,0.19408428624984,0.21006185905878,0.00564667833279056
"199","C02","TA","Trial24",11.1641207575641,0.139043611624201,0.212344305732002,0.014194808681344
"200","C02","TA","Trial24",12.0102499408143,0.192376228190405,0.212333933551045,0.014214410464729
"201","C02","TA","Trial24",15.522241711159,0.143200485656268,0.212340610617606,0.0141847315517692
"202","C02","TA","Trial24",15.0618610193866,0.124031032183098,0.212340500314534,0.0141881653410977
"203","C02","TA","Trial24",13.8733938818921,0.13170856918208,0.212338261260823,0.0141896091543254
"204","C02","TA","Trial24",14.279232109153,0.203163805713142,0.212344638699267,0.0141865396664049
"205","C02","TA","Trial24",13.797067967323,0.115706041611857,0.212341988544953,0.0141781741015924
"206","C02","TA","Trial24",14.4439355737657,0.14696943436163,0.212343530705442,0.0141875655875147
"207","C02","TA","Trial24",12.0455390520847,0.141693217323927,0.212347622538908,0.0141863013088753
"208","C02","TA","Trial24",13.8151504716364,0.0945319851920968,0.21234057150128,0.0141784759578688
"209","C02","TA","Trial24",13.044960390548,0.0981151445929651,0.212337827804913,0.0141932217925474
"210","C02","TA","Trial24",12.9487287166318,0.0848427295337862,0.212336818236962,0.0141941806608601
"211","C02","TA","Trial24",15.0424045738978,0.111281463503645,0.212340969807639,0.0141856500038055
"212","C02","TA","Trial24",13.8797897477302,0.120362054978299,0.212338530030728,0.0141809722645866
"213","C02","TA","Trial24",12.8394589966673,0.114285874492487,0.211638299600756,0.00837396828386345
"214","C02","TA","Trial24",12.7148835996745,0.137959655159582,0.212324434343089,0.0141635914404909
"215","C02","TA","Trial24",12.9514291409186,0.113603438709394,0.212325339867187,0.0141636217495457
"216","C02","TA","Trial24",14.6150162691255,0.0947139747947761,0.21231410044099,0.0141845067308665
"217","C02","TA","Trial24",14.2887415079316,0.131033607275218,0.212317813859547,0.0141764791357303
"218","C02","TA","Trial24",12.4831899747569,0.116656989072884,0.212326947169107,0.0141674309017439
"219","C02","TA","Trial24",13.8297391340393,0.0988368421151645,0.211496983049389,0.00934305013079747
"220","C02","TA","Trial24",12.3243644721912,0.0986537422184085,0.212320938368677,0.0141675588508707
"221","C02","TA","Trial24",14.1560612160846,0.121599203388988,0.212323318447582,0.0141661925713187
"222","C02","TA","Trial24",14.3725605727513,0.142386977135338,0.211840417391369,0.0121069219542197
"223","C02","TA","Trial24",13.4881896874451,0.133145538720593,0.212319821613797,0.014169480152632
"224","C02","TA","Trial24",14.2677709125001,0.0988458771878086,0.212316063712416,0.0141816383483645
"225","C02","TA","Trial24",15.0958099814086,0.0949191490050998,0.212313317473906,0.0141842729232312
"226","C02","TA","Trial24",16.4176431306744,0.113438000214106,0.212319812333186,0.0141718938111841
